year,world_real_gdp_growth_target_pct,world_real_gdp_growth_target,source,source_url,scenario,note
2025,2.8917443267187704,0.028917443267187704,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2026,2.8358348560602487,0.028358348560602487,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2027,2.8745658746773817,0.028745658746773817,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2028,2.8767845857300633,0.028767845857300633,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2029,2.872534458190623,0.02872534458190623,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2030,2.859138549944018,0.02859138549944018,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2031,2.8373706228803863,0.028373706228803863,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2032,2.8070789661150064,0.028070789661150064,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2033,2.7561637900657576,0.027561637900657576,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2034,2.694296702209198,0.02694296702209198,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2035,2.6249983752037798,0.026249983752037798,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2036,2.538550166097875,0.02538550166097875,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2037,2.466971385636474,0.02466971385636474,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2038,2.377647667683025,0.02377647667683025,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2039,2.2983507338846465,0.022983507338846465,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2040,2.2487376253146563,0.022487376253146563,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2041,2.210694091954002,0.02210694091954002,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2042,2.171462600225449,0.02171462600225449,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2043,2.1167628167003683,0.021167628167003683,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2044,2.0439096588290795,0.020439096588290795,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2045,1.971543903406503,0.01971543903406503,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2046,1.9051600343524155,0.019051600343524155,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2047,1.8517603102710334,0.018517603102710334,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2048,1.80693755900303,0.0180693755900303,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2049,1.7678815051606955,0.017678815051606955,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
2050,1.7354137348398968,0.017354137348398968,OECD Economic Outlook 117 long-term scenarios / OECD Long-Term Model,"https://sdmx.oecd.org/public/rest/data/OECD.ECO.MAD,DSD_EO_LTB@DF_EO_LTB/W..BAU1.A?startPeriod=2024&endPeriod=2050&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",BAU1,Computed from OECD EO117 LTM W.GDPVTRD.BAU1.A annual level; growth = level_t / level_(t-1) - 1. Downloaded via the W..SCENARIO.A data key and filtered to MEASURE=GDPVTRD because the narrow OECD SDMX key may omit early observations. Reference page: https://www.oecd.org/en/topics/sub-issues/economic-outlook/long-run-economic-scenarios-2025-update.html
